36.547016,30.11777,12.897168,43.758247,67.121796,31.415848,35.017822,76.250626,42.256752,41.761833,71.02828,40.19953,46.139977,46.069237,42.272026,0.0
37.647614,30.08615,12.132068,41.144558,65.939606,31.572947,33.39023,74.25134,42.532124,41.534973,70.01198,40.606415,47.266922,44.859245,42.47797,0.0
37.236244,29.429987,11.333915,44.443142,65.840225,30.581959,35.19071,75.52716,39.184982,42.655148,69.72496,37.448086,46.360832,42.30364,36.75831,0.0
41.61516,29.365683,5.935615,46.008186,66.27329,30.936136,34.82057,76.92337,37.221424,42.602947,73.203964,34.527916,46.552406,41.5173,32.65712,0.0
41.58099,30.00466,5.3179164,45.51483,66.02282,31.462923,35.302235,77.16568,39.097122,42.82832,72.790054,35.924004,46.767124,42.00792,35.03843,0.0
42.42723,30.173336,7.5848136,47.162872,63.67746,30.541027,35.19365,73.093254,39.517216,43.137276,70.71777,35.491364,46.72797,42.527462,33.464848,0.0
42.66062,29.752213,10.210173,47.08341,68.01634,30.508966,34.625904,74.29849,39.176487,42.67362,71.26237,35.188194,45.138523,45.062187,35.195786,0.0
43.375237,27.978731,11.640832,46.757023,70.16877,27.584486,35.783535,73.23447,33.264153,44.142292,71.27029,28.52847,47.142284,50.474476,28.61908,0.0
43.01871,25.193419,18.18093,41.371548,68.02315,31.439367,33.381786,70.849785,33.95813,42.33859,67.80172,28.713982,46.43698,46.32361,28.242374,0.0
40.04961,22.007849,20.62052,38.68811,71.530945,26.133595,29.344398,75.25625,29.467115,39.824005,70.04412,24.755308,49.330215,55.9626,26.877932,0.0
43.324,22.277674,18.72782,42.731766,73.20255,23.707298,31.943872,73.96218,25.837717,42.800507,71.43683,21.190315,48.79297,60.033085,25.309853,0.0
44.877613,22.23364,21.839502,47.428276,68.641556,20.821417,37.093052,70.641495,22.731077,47.761585,66.388306,18.167723,54.249622,56.971565,21.241232,0.0
45.403046,25.322998,15.891924,60.307457,63.67606,17.594118,48.792286,69.850464,18.653975,59.69682,66.33474,15.939119,71.12937,54.001774,16.75996,0.0
46.27854,23.82708,14.833916,58.50545,66.306244,17.754797,51.291183,69.86886,16.72984,59.343002,66.46555,15.333308,70.86402,51.56574,15.016189,0.0
45.027115,25.873613,15.398051,52.746155,66.32636,19.045162,44.631428,68.300835,17.768053,51.72962,65.54454,15.395117,63.956287,51.249115,14.716758,0.0
44.59276,27.055565,17.223303,59.70643,63.021397,17.114288,48.908802,65.01003,15.878509,56.388138,63.992645,14.563116,66.3304,48.77657,14.285104,0.0
43.686672,30.57437,20.5512,56.8094,64.08641,18.672886,48.453465,66.0781,16.35956,55.33755,63.13362,13.810306,66.50075,47.67425,13.357802,0.0
37.811657,25.167215,24.382679,53.999718,66.252495,16.022064,50.18229,65.04738,17.544756,56.020092,64.54807,18.97603,66.23407,46.915447,21.599165,0.0
35.726944,29.933863,31.700804,53.9683,66.91128,17.503782,50.381195,69.62969,19.221813,53.44399,66.60256,21.575623,64.98559,49.086708,24.118845,0.0
30.240875,33.240826,33.94436,52.138397,61.486134,18.281435,47.71606,69.70023,20.301035,51.22554,66.97293,21.284176,58.787327,50.174297,25.082312,0.0
28.528439,35.63019,36.813755,49.846336,56.822487,18.50355,43.81403,69.547966,20.186483,47.032585,69.31864,19.274021,54.04019,53.628494,24.213017,0.0
35.07561,34.319393,24.605963,55.881065,58.458508,14.888307,47.088123,70.12155,17.913658,47.76181,68.76492,17.853386,53.6965,53.765194,22.44211,0.0
35.661728,34.262436,22.721624,57.48439,53.89035,14.270135,45.097507,68.757484,18.766424,44.963867,65.05295,17.217434,51.8949,51.77795,22.483387,0.0
36.29688,32.764565,21.257948,50.873318,61.758736,17.638258,38.14039,69.17056,20.459583,38.58954,66.69661,19.879532,45.741096,53.288773,24.492811,0.0
38.047565,30.905766,13.939058,51.293224,65.479004,20.348925,38.758183,69.40734,19.45945,38.959538,65.36656,20.526676,45.355244,49.91652,25.08972,0.0
37.67432,29.688076,13.504087,51.084637,65.42228,22.62459,38.414677,69.91213,21.18327,36.823837,61.650837,22.968374,41.002598,45.72071,26.501535,0.0
36.521942,29.099539,14.47155,51.195385,66.30311,24.3596,39.329563,69.81204,21.820354,37.72401,60.588676,24.15919,39.702057,43.261368,29.636364,0.0
36.452965,27.548492,11.534495,48.998066,67.428856,25.058117,37.06075,68.32939,22.167356,36.802826,58.392773,24.340818,41.47524,44.203526,30.043839,0.0
34.996788,25.694363,11.040759,47.45291,66.37051,26.911415,37.119934,68.0641,23.386814,35.854618,57.738213,26.240582,38.82739,42.345154,31.63403,0.0
34.89689,26.680233,11.453782,48.337677,69.01176,25.724178,37.365837,71.41905,23.247057,36.046467,62.09551,25.733696,39.109146,43.860435,32.078403,0.0
32.877632,25.191765,10.684296,47.385666,66.768265,25.591648,35.952835,72.33484,23.777998,34.635857,63.12231,26.327028,38.128334,44.224403,32.396736,0.0
33.7254,26.71359,9.605614,44.07849,66.01423,22.707573,35.4251,71.13711,22.618176,33.299816,63.563267,24.71919,37.419155,48.294857,29.316748,0.0
36.155754,26.132,6.520695,47.225147,69.58012,21.038153,37.60082,72.24615,21.114382,36.03135,66.26916,23.691391,41.00137,50.591476,28.259802,0.0
39.338383,24.483513,9.169307,48.033134,64.6244,18.326944,38.89649,66.94387,19.653189,38.806915,60.256905,20.851429,42.444485,47.85716,27.896805,0.0
42.612568,22.239315,8.431137,50.134323,66.92442,18.1441,43.058205,69.53212,16.729034,46.072002,64.04614,19.230564,52.618256,48.81795,26.812204,0.0
41.673103,18.474943,3.612087,55.937572,63.36348,21.210493,50.204594,68.169304,18.388332,54.94799,64.58267,16.461056,59.78983,52.46771,17.38982,0.0
45.9043,24.53497,13.076261,54.233692,64.905525,21.289062,45.55667,69.789,19.341698,55.422462,66.54778,16.776823,65.62937,57.10009,16.341547,0.0
45.532032,24.199114,16.283203,57.878036,65.68862,20.554396,48.90005,70.89967,20.521147,55.97562,66.68723,16.578821,62.934288,60.340897,18.87681,0.0
44.561,23.080162,19.928873,54.974365,66.95204,21.615776,50.33973,71.74746,19.061968,57.466763,68.07227,16.110832,64.78359,60.574894,19.307362,0.0
42.81614,22.28519,21.4977,45.219,78.41078,27.099895,38.55201,79.83462,26.39832,46.36745,70.94678,22.637924,47.82057,59.889618,27.115126,0.0
42.831844,19.093466,16.738111,39.428642,80.43009,33.82514,35.7683,80.72359,36.840305,43.295303,74.397316,31.791796,49.651787,59.24847,38.41951,0.0
40.946484,22.416948,12.884038,43.269714,80.64117,26.362446,39.164425,83.20121,32.176834,46.84239,77.35835,31.897495,51.577694,60.307804,39.86745,0.0
37.036087,22.893047,15.157257,46.847237,79.01273,27.052475,40.775543,88.00554,38.012833,50.570602,85.677185,34.84959,58.66216,77.136894,38.615692,0.0
35.98632,24.139666,19.88439,47.007282,74.40631,30.059633,45.141266,87.61868,36.999428,55.552765,88.45275,34.197487,67.07583,80.71079,35.71714,0.0
34.86077,22.59822,21.042297,48.888332,70.661766,28.694084,47.39037,84.35576,36.223915,57.894154,84.82074,35.57979,68.59236,78.810646,38.88503,0.0
34.814014,22.326464,20.436098,47.63316,69.483505,29.68065,47.255436,83.94504,35.520782,57.550827,84.37986,34.196087,68.78597,76.79474,36.92301,0.0
32.93048,23.29423,20.426859,45.44573,68.02645,30.904074,45.81541,86.04797,34.037563,55.661266,85.89325,32.800148,67.331635,78.27334,35.80844,0.0
33.9233,23.902065,21.909437,44.488358,66.92264,31.264929,46.236748,83.721115,35.17763,57.858807,83.61471,34.130363,70.16688,76.10407,36.48558,0.0
34.136963,24.924788,22.106178,49.29229,69.72882,28.524723,50.441517,83.526985,32.673668,62.2937,82.66506,34.506405,73.95689,76.51406,36.828503,0.0
32.618904,24.059925,20.474573,49.19049,67.65881,29.39734,49.173103,83.133156,33.608147,58.576607,83.47725,33.367214,69.48422,76.60374,35.695484,0.0
33.616474,25.03966,22.276321,50.318897,69.91739,30.179197,48.624405,86.26607,34.155712,56.95935,86.4881,33.85177,67.65065,80.395966,36.67539,0.0
33.313416,26.106672,21.546461,53.31647,72.029755,26.748837,49.215775,88.54652,30.641628,56.648342,88.688446,31.816612,66.11854,84.55145,35.362194,0.0
35.446068,24.40072,20.927023,54.893284,75.59926,25.570795,50.721153,89.024506,29.86547,57.836784,89.011185,32.06685,66.33355,83.733665,38.116817,0.0
37.358,23.712774,18.37139,55.713078,75.004005,21.126858,51.118294,84.17275,23.132652,54.483982,85.92949,25.946064,60.78639,76.60127,35.369606,0.0
39.43395,24.1731,21.73653,59.0479,77.3794,18.681503,55.327084,84.859665,20.029125,59.579395,84.0908,22.605347,66.11624,73.83302,31.027393,0.0
38.658264,24.50292,26.004133,58.80072,74.91127,19.217617,55.284233,84.055954,19.94474,58.771553,81.381935,21.14456,63.805847,70.50645,31.042904,0.0
39.37101,24.959381,23.555584,61.39197,71.00365,18.628422,56.98148,80.19474,18.762259,58.780777,74.81675,18.602509,62.56121,66.48142,27.494034,0.0
39.899017,27.311613,20.330463,65.010284,66.28128,17.916685,57.576828,74.225555,17.35447,59.07197,70.26738,15.944446,60.18783,61.700546,23.272182,0.0
39.982815,24.21962,18.446815,65.06559,63.268738,16.409784,57.794476,72.28247,16.516493,56.687084,69.9821,14.932963,56.97248,63.306232,22.254827,0.0
33.619965,20.94779,6.229952,59.57143,59.38286,16.372974,53.82117,67.27014,12.916691,49.366856,69.01539,12.861835,49.00983,63.105206,17.745508,0.0
34.79244,19.27012,5.4044456,61.083958,57.656857,15.485994,56.076443,66.47067,11.498709,50.26804,68.04151,11.651509,48.348392,63.38894,17.02826,0.0
37.106247,18.31369,5.6815996,57.779934,57.733624,15.092259,53.92754,66.650795,9.707634,48.37167,65.695625,10.24915,43.33445,62.313614,18.037632,0.0
36.61256,21.634912,4.2053733,62.807453,58.49144,15.37231,58.24567,63.702557,11.050481,52.237553,63.638874,11.775864,47.448586,59.300213,17.833181,0.0
41.329746,24.921465,6.7341294,68.054955,60.32331,15.581731,63.06523,65.04675,16.246353,59.995777,65.035095,15.891542,57.431545,61.205143,18.673193,0.0
40.897835,24.591806,4.9536033,66.57491,58.35885,16.555788,63.739754,61.246155,15.902537,61.936466,60.261097,16.650555,58.45404,56.476776,20.421719,0.0
37.75057,25.627584,7.0232706,66.80186,57.801258,15.623478,65.48161,60.90816,17.516973,64.510956,59.083984,19.464128,61.070152,56.734253,22.45047,0.0
37.012756,23.37479,7.929653,64.64422,59.829357,16.803278,62.51458,62.19992,17.807934,62.841934,60.513733,19.992676,60.218124,57.35131,21.827314,0.0
34.72869,20.842384,6.8446097,63.58066,69.328,18.72782,64.03161,66.547264,22.557003,64.277626,61.131844,24.37586,60.713223,57.88756,29.896154,0.0
35.073513,19.447947,8.249569,64.64332,67.34188,19.864584,65.34904,65.34756,21.412798,67.60759,59.366817,24.335154,65.93948,54.029114,29.40203,0.0
36.79777,21.983177,8.670903,69.759544,61.78396,17.326365,71.324486,58.25615,18.166187,70.22464,56.085747,21.534592,66.162926,54.980682,23.165588,0.0
29.294697,18.339083,6.1834674,67.94106,66.32194,16.541113,66.08789,65.55111,16.248346,68.03062,59.317894,20.508036,64.686035,55.606915,28.598013,0.0
35.265545,18.339714,10.177175,66.77906,67.671265,23.840115,66.95242,62.856567,23.57614,68.64205,58.822384,28.807152,62.937603,59.563362,31.773928,0.0
34.36051,15.910713,12.12245,69.13202,68.63394,22.787437,66.28033,66.28862,22.347298,66.83907,61.9576,29.285433,61.20076,62.42236,32.783615,0.0
34.638313,9.489727,12.510198,68.051216,71.67445,28.616564,68.78496,66.80842,29.443977,71.84559,62.27144,34.976097,67.043144,64.54813,33.60435,0.0
24.904467,6.7531543,9.720967,61.01716,64.02408,28.889366,59.9937,63.456535,22.442423,65.674515,59.07946,24.108585,60.41556,58.723434,29.431654,0.0
29.066778,2.1945145,15.489134,50.57023,40.27905,17.954515,50.913204,52.38454,26.788002,61.341072,56.646667,21.636843,60.65141,53.378117,23.766243,0.0
26.074594,2.9987133,14.918621,53.762924,50.716652,32.418003,54.682808,55.371445,27.51993,64.87601,53.385986,22.985231,64.26348,50.47505,25.553354,0.0
23.509283,4.097412,12.413568,51.25247,49.69726,30.98204,52.185524,59.431515,26.799831,64.38758,57.826103,21.075716,64.12298,52.016106,24.788279,0.0
25.790094,4.9206195,12.274837,53.992447,44.608017,27.498335,55.783348,55.521053,23.354311,66.28845,54.264492,18.880482,67.47661,46.68313,20.479197,0.0
27.47687,4.083735,12.615577,52.532295,51.684563,30.354315,53.1656,59.189785,25.436296,65.457855,57.487625,19.839111,67.64786,50.540226,21.043692,0.0
26.4432,6.286496,11.173464,55.864117,53.127956,26.352364,54.69532,58.770966,19.664064,67.0114,57.76648,16.169088,72.800186,48.05749,15.808128,0.0
26.515123,9.304242,12.11851,54.494606,47.27749,19.897202,50.497925,52.109623,14.95544,60.279186,49.659046,10.178073,67.66688,39.910862,7.698803,0.0
29.225426,8.012954,11.903575,54.657978,54.221756,20.94105,41.97381,55.74081,15.397767,50.245785,54.844124,11.111202,59.742603,43.57418,9.111628,0.0
30.776234,8.03863,7.8246546,57.363773,55.782814,17.405178,43.827404,58.375587,13.255533,50.659584,57.680687,10.850826,58.24938,45.28534,10.205982,0.0
31.06299,8.137659,7.127021,59.7174,60.73707,19.398615,43.106018,58.06229,12.08994,51.33835,60.775696,11.44667,58.998272,45.40757,11.668314,0.0
31.090685,7.599186,4.178211,63.209972,61.23308,16.51048,43.02405,58.7322,10.746872,52.725925,61.289448,11.3723135,55.94257,47.420013,11.238128,0.0
35.3067,7.9252806,2.7937326,59.036587,62.502296,18.7384,34.076088,58.179306,10.960931,44.892883,64.14381,11.7894335,51.127247,48.07846,13.980053,0.0
36.888454,7.427992,1.4531357,52.95155,63.37576,19.720566,26.424034,60.00032,13.320875,37.163017,67.32376,11.647735,49.00662,47.467003,11.7500515,0.0
35.26413,9.49019,4.9511805,49.00075,67.413666,21.340975,17.940475,57.727985,14.459277,29.43948,72.11487,12.719259,41.355766,55.624287,13.448312,0.0
36.967907,11.142453,8.663028,52.250546,68.4169,20.217606,20.73501,60.151093,12.770415,32.059315,75.628105,14.029607,39.606598,64.85206,17.927374,0.0
34.63174,13.487832,5.716968,44.91755,71.12686,22.528252,14.1765785,55.112564,16.590872,20.695745,73.705414,15.091872,32.496735,68.47413,19.088686,0.0
32.325943,14.664645,9.870826,50.426643,64.56115,19.050303,19.968983,65.852264,15.663214,29.166723,74.79849,12.759701,35.6596,67.772865,17.785648,0.0
28.380886,15.73351,15.301686,49.430557,60.75283,17.328701,18.573736,69.562485,16.475943,25.302757,75.56547,12.32737,29.808844,66.19151,17.941969,0.0
32.891205,18.845257,14.506958,48.3815,65.83009,18.729736,20.210352,71.345505,18.00517,27.367239,77.484604,15.36581,24.91961,61.873512,28.35004,0.0
32.989468,20.893263,14.435855,49.493675,61.03721,16.485195,23.880184,68.02437,17.192064,32.115986,68.72669,15.588381,27.976185,47.070972,25.378878,0.0
34.362984,25.32979,28.212818,45.416847,60.357113,21.21807,28.929865,66.507675,20.584301,37.650494,65.99887,17.956652,39.220036,50.823715,22.21768,0.0
37.079617,24.704876,23.393942,41.46875,59.446514,18.977007,28.801191,65.40281,21.320858,41.18512,64.10311,18.93833,46.726948,48.882587,23.458168,0.0
40.237686,23.320612,16.32181,37.500664,64.29338,23.5647,26.465134,71.827866,27.25105,39.85643,74.36223,23.370094,51.565563,58.741577,27.079132,0.0
41.734287,21.73198,15.794171,38.25896,62.827812,27.784296,25.747364,74.07689,32.053,42.86658,77.40425,25.957975,55.34976,64.78484,27.526495,0.0
42.20095,20.94334,11.911928,35.78294,66.119194,27.60254,24.720636,77.235466,33.27302,39.09275,78.22025,29.709137,47.151184,59.2463,36.749374,0.0
41.64752,22.319607,10.761895,34.35058,70.123924,29.705246,23.001898,80.968956,35.549168,36.927113,77.86816,33.307163,46.660805,57.677948,37.79851,0.0
40.980354,21.394476,11.156269,33.342026,70.12104,29.097647,22.550797,79.82811,37.013172,36.092495,76.441345,34.750412,47.111584,55.39873,37.736275,0.0
41.261803,23.27334,11.552816,33.989628,74.99711,31.737598,22.172771,82.47886,42.678047,35.749336,79.26756,38.110813,41.249027,57.72484,49.764893,0.0
41.957863,24.141703,10.25439,34.986897,74.32412,32.2655,23.848333,81.33219,44.52159,36.853886,77.39502,41.203735,41.5044,57.54392,57.124855,0.0
40.707836,22.697512,10.139158,34.006058,75.46421,29.044664,20.096342,81.53656,42.269936,36.415794,80.72031,35.383076,42.796337,65.27019,47.131165,0.0
37.384937,22.814974,13.651849,54.511856,57.439426,21.837934,41.93901,56.341194,18.817928,43.053436,51.17155,18.023844,47.200108,39.943768,18.928535,0.0
37.97595,23.019405,14.080839,57.289482,59.801697,23.220205,42.426914,57.914097,17.875132,41.3696,50.322887,18.480295,44.342243,38.20012,18.302588,0.0
36.921017,23.009245,16.913633,56.925323,62.87788,22.084593,43.06107,63.25969,19.002953,45.414333,55.779453,18.590971,51.20383,44.156864,20.438871,0.0
35.442646,22.73074,16.146938,57.04573,63.275867,21.637169,44.016518,66.4764,17.933743,46.609837,58.606014,18.178503,53.324287,46.67299,19.225182,0.0
34.173054,26.5377,25.55043,41.73796,58.791332,27.204344,33.864624,73.071014,22.0702,37.706192,74.743965,21.99986,47.49145,62.408382,22.643396,0.0
38.246944,24.721626,19.38391,42.321526,58.310497,22.878426,31.963552,68.1111,23.498854,34.87711,66.11985,20.391525,36.838696,60.394814,25.46106,0.0
40.9714,25.765446,20.492556,45.347046,65.86486,24.486721,33.576607,69.441956,22.737526,38.002693,65.44683,19.262367,38.34345,62.0013,26.582632,0.0
44.571304,25.265358,13.523774,35.26027,60.25185,29.172863,24.58044,59.60113,24.2944,28.085775,50.456196,17.888966,25.271353,44.259315,29.620705,0.0
41.955395,25.38061,17.418251,43.416218,64.42131,25.447906,34.592293,62.94024,21.559856,38.014652,56.626812,17.027002,36.89204,47.64501,26.554604,0.0
43.620934,25.455095,14.683861,45.360573,63.414093,29.328297,35.35044,68.86569,28.78225,41.107334,63.160896,22.875816,44.2781,51.864635,29.629738,0.0
48.15936,27.671284,12.692746,40.843483,57.646416,33.680843,30.865736,62.300198,34.626125,38.362526,61.99953,27.854813,43.469997,52.454304,32.47121,0.0
45.985554,27.280489,13.386566,34.133896,58.784023,39.423943,26.565023,61.589306,41.956726,36.995907,63.196335,32.9117,44.560123,48.82636,36.434406,0.0
43.596424,19.876637,9.955911,30.214539,59.03183,33.79343,26.188177,61.678493,35.42651,35.63137,57.60559,31.201157,39.23037,39.97912,33.102173,0.0
46.094112,23.76908,15.338468,37.19482,60.526653,35.46476,31.486618,63.523693,38.534832,39.49598,61.55275,33.812553,40.720848,37.83527,35.880253,0.0
41.898598,23.197302,11.650809,33.92886,55.93477,30.813942,28.50609,59.854046,36.39868,37.386738,55.915,34.776524,43.988735,35.018044,35.202633,0.0
40.97111,26.539444,13.04203,32.827267,56.534725,32.65494,27.049152,62.20967,37.95497,35.088882,58.41324,36.983414,42.45664,31.823591,35.170616,0.0
41.94565,25.231165,13.860579,36.43977,59.52709,28.444721,31.600279,63.820023,34.16937,36.984234,61.586697,35.194412,40.787052,34.349113,37.436996,0.0
41.655437,25.567839,13.597216,35.375248,57.88493,29.288115,30.428146,63.42502,35.72004,37.58201,59.926712,35.86513,44.499973,33.217834,35.473446,0.0
43.776325,25.918554,12.603948,36.731056,58.594486,28.330221,31.410707,65.28454,31.8174,37.64247,60.657513,31.744486,43.829796,35.65456,31.237873,0.0
42.667225,27.876553,14.905464,40.88102,60.172234,31.946938,33.878822,63.956413,32.342476,38.787437,61.349636,31.164509,42.945267,36.35712,29.95662,0.0
44.493797,27.041273,16.024435,42.52507,58.862923,31.106071,34.82468,64.41652,31.030348,40.77949,61.805546,29.443521,45.958347,36.33547,29.118834,0.0
47.29045,28.473618,18.392847,45.99542,57.964096,30.848284,37.684433,62.29754,31.282187,44.516476,60.142986,28.507092,47.50289,35.185387,25.355284,0.0
48.18543,30.630587,20.71794,46.22937,55.353516,32.06443,38.175182,54.472973,31.378857,45.087395,49.302715,26.331873,46.914284,27.425205,15.498117,0.0
45.834137,29.075367,16.284763,39.8451,53.69712,28.339205,32.551556,54.658794,25.91784,42.058567,51.149624,21.261864,46.12617,33.67936,17.641369,0.0
46.900356,30.309124,19.034166,46.332935,59.620243,30.08637,36.705555,59.931908,30.171925,44.984398,56.54958,24.41043,49.747795,45.57775,25.21351,0.0
45.426937,30.55984,18.456612,46.275215,60.51642,27.350359,36.544846,61.20396,24.543257,45.875427,56.312965,19.420345,49.86901,50.251263,22.194117,0.0
47.07313,23.967175,17.44162,47.492275,61.705364,24.235441,35.050526,65.87073,21.150953,47.220398,59.044865,16.271818,54.379913,52.69888,21.004545,0.0
48.991978,27.407047,16.073544,56.659904,66.61603,21.400787,44.1554,66.7727,20.779999,52.699333,62.73602,17.350435,59.113934,57.332657,22.958967,0.0
47.327503,26.32628,14.6629505,56.30434,64.041954,20.956816,48.822144,65.13154,18.147842,57.931553,62.86355,16.075354,64.36197,54.099007,20.764103,0.0
46.08656,28.879553,8.878157,49.397205,60.278778,20.037882,40.401352,62.301517,18.190563,47.7688,58.3774,16.061636,51.885647,52.63589,21.010588,0.0
49.33231,26.306355,7.6082845,53.178276,58.869324,16.496912,44.520954,63.459736,14.012473,51.904106,56.77173,13.263703,57.51507,50.51445,17.15014,0.0
47.72871,27.095299,8.428021,46.699245,55.272423,15.079107,41.563606,57.136414,15.147233,41.502796,56.68673,15.884598,48.933136,46.555626,19.883598,0.0
52.048756,32.259727,6.559612,48.114864,52.524345,16.256859,38.788742,53.93509,15.204011,40.80255,49.472057,13.9956045,49.778965,43.6836,17.419632,0.0
49.881508,29.73809,8.385349,46.24241,52.252747,15.969442,41.126137,55.23997,16.9699,41.45791,58.6919,15.777375,51.878864,47.05713,20.825415,0.0
48.338684,32.74337,19.300179,49.63796,53.564217,17.505846,44.60495,56.086777,18.114828,44.595444,58.276123,16.026363,55.099216,46.74265,21.249949,0.0
47.30181,36.268044,20.834768,51.84119,52.21894,17.23313,45.155178,56.959003,19.277763,44.653908,58.081062,16.506592,55.569363,45.09375,21.599525,0.0
42.34735,39.17774,29.617159,54.81569,57.339413,15.811366,47.25413,62.87516,17.188498,47.308327,64.055824,17.634478,57.361057,47.07657,25.41294,0.0
38.45151,41.219635,25.55428,56.18948,55.600075,17.881828,49.417625,61.78898,18.82238,53.176533,60.746822,18.804434,60.618114,48.374245,24.766356,0.0
43.82558,37.40628,10.237697,57.63158,60.04461,17.760023,48.683323,62.998737,18.014929,49.943707,58.881508,15.564948,58.298084,45.350502,21.54597,0.0
40.85765,35.716625,12.992475,52.665985,63.336338,24.415155,42.154835,66.45403,22.769957,42.067253,61.89204,19.870495,50.247166,46.0001,24.306204,0.0
46.955235,33.757397,7.161902,52.34004,65.00324,22.69558,44.77296,64.3487,19.145115,39.702393,52.29235,16.741186,45.247078,42.666283,19.233562,0.0
48.109463,28.432737,7.4036813,49.132713,61.68743,24.775797,43.610424,60.21883,18.02279,38.832737,43.83908,13.91271,42.69799,33.09802,14.957277,0.0
44.362156,27.265215,9.07369,51.17862,62.220394,24.042685,44.4167,63.52461,18.388756,38.68554,50.367992,15.188913,40.684956,35.311893,18.98363,0.0
43.47047,26.790348,8.243313,53.294144,63.60439,26.12563,46.961468,66.381325,19.676773,40.339012,54.769127,18.37493,38.954403,36.299545,21.455969,0.0
41.612053,28.003832,6.926059,54.517075,64.44872,25.981215,47.62806,69.485275,19.521433,40.31028,59.93596,19.711197,40.45297,39.33171,23.327631,0.0
43.693382,28.755138,9.49963,56.688656,65.83183,24.10121,50.0784,70.59785,18.50468,43.344288,63.678608,20.089289,43.937443,42.586414,25.321304,0.0
42.14702,24.803232,15.519718,52.825214,58.61466,23.20905,47.042282,57.63782,18.889668,46.218384,43.00938,15.479822,48.18743,33.29507,15.270612,0.0
42.817947,26.620167,11.030122,54.15201,61.593662,20.399176,47.86043,59.823208,16.48998,46.19689,47.59288,14.689224,46.57075,37.028286,17.574842,0.0
48.250465,25.901892,12.248584,53.757248,57.021996,17.4577,41.251102,55.009735,15.178683,40.103386,47.972,14.810396,44.146297,36.663185,16.041073,0.0
49.011692,23.0298,7.347912,44.805115,49.856457,18.38584,42.516426,54.368275,19.750807,44.963886,50.05425,18.631914,48.678616,42.2723,21.871891,0.0
48.784355,21.456074,7.5293794,54.17989,62.467396,20.569132,47.066902,66.02551,17.469715,55.645157,60.743603,19.312716,63.119186,50.295113,21.454632,0.0
42.14289,26.7391,7.640645,20.071745,37.763332,17.298695,19.613283,43.858433,20.739777,22.251244,39.927498,20.854883,23.665007,38.771637,28.511303,0.0
46.1655,29.325806,9.360253,46.08341,59.705254,19.615417,38.963676,62.286896,17.672188,46.445633,55.534943,14.608362,47.14686,52.56178,21.514807,0.0
46.671417,27.970638,17.999962,53.65679,60.05678,21.676737,46.48997,63.921528,18.342695,52.713696,59.849537,16.406307,54.48954,56.016052,23.476122,0.0
43.828358,26.832577,24.296637,51.75004,62.52258,26.420786,46.603134,66.92293,22.334131,51.887978,64.44691,19.306099,55.266155,62.049126,22.577635,0.0
44.37958,23.934393,22.16214,46.1173,65.68059,33.361763,43.425926,67.529015,28.540188,48.578716,66.15938,25.82679,51.078102,63.48129,30.304377,0.0
